"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081605900,3.4,percent,-0.2,7.0,,,,,No,2008-2012,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081605901,2.4,percent,,,36,,-1,73,No,2019-2023,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081605901,6.0,percent,1.5,10.5,95,,15,175,No,2018-2022,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081605901,4.8,percent,1.0,8.6,83,,21,145,No,2017-2021,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081605901,4.9,percent,0.2,9.6,72,,2,142,No,2016-2020,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081605902,4.4,percent,,,87,,-4,178,No,2019-2023,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081605902,4.6,percent,0.1,9.1,85,,1,169,No,2018-2022,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081605902,6.2,percent,1.2,11.2,97,,17,177,No,2017-2021,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081605902,7.1,percent,1.7,12.5,115,,27,203,No,2016-2020,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606000,1.0,percent,0.0,2.0,33,,3,63,No,2019-2023,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606000,1.0,percent,,,34,,-20,88,No,2018-2022,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606000,1.3,percent,-0.7,3.3,38,,-22,98,No,2017-2021,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606000,2.5,percent,-0.1,5.1,83,,-4,170,No,2016-2020,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606000,3.4,percent,-0.2,7.0,98,,-6,202,No,2015-2019,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606000,3.6,percent,0.0,7.2,,,,,No,2014-2018,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606000,5.4,percent,0.5,10.3,,,,,No,2013-2017,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606000,6.3,percent,0.4,12.2,,,,,No,2012-2016,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606000,4.0,percent,-0.5,8.5,,,,,No,2011-2015,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606000,2.4,percent,-0.6,5.4,,,,,No,2010-2014,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606000,5.6,percent,0.4,10.8,,,,,No,2009-2013,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606000,3.3,percent,-0.9,7.5,,,,,No,2008-2012,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606100,2.7,percent,0.1,5.3,71,,-5,147,No,2019-2023,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606100,1.9,percent,,,50,,-14,114,No,2018-2022,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606100,2.0,percent,-0.2,4.2,51,,-10,112,No,2017-2021,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606100,1.8,percent,-0.4,4.0,44,,-15,103,No,2016-2020,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606100,2.6,percent,-0.1,5.3,68,,-12,148,No,2015-2019,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606100,0.7,percent,-0.1,1.5,,,,,No,2014-2018,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606100,0.7,percent,-0.1,1.5,,,,,No,2013-2017,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606100,0.8,percent,-0.1,1.7,,,,,No,2012-2016,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606100,1.3,percent,0.1,2.5,,,,,No,2011-2015,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606100,1.3,percent,0.1,2.5,,,,,No,2010-2014,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606100,1.1,percent,0.2,2.0,,,,,No,2009-2013,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606100,1.3,percent,0.1,2.5,,,,,No,2008-2012,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606200,3.2,percent,1.1,5.3,137,,39,235,No,2015-2019,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606200,3.2,percent,0.5,5.9,,,,,No,2014-2018,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606200,4.6,percent,2.1,7.1,,,,,No,2013-2017,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606200,7.3,percent,4.4,10.2,,,,,No,2012-2016,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606200,6.8,percent,3.6,10.0,,,,,No,2011-2015,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606200,8.5,percent,5.3,11.7,,,,,No,2010-2014,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606200,7.1,percent,4.3,9.9,,,,,No,2009-2013,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606200,6.0,percent,2.5,9.5,,,,,No,2008-2012,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606201,0.0,percent,,,0,,-14,14,No,2019-2023,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606201,0.0,percent,,,0,,-13,13,No,2018-2022,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606201,0.4,percent,-0.9,1.7,8,,-16,32,No,2017-2021,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606201,1.2,percent,-0.9,3.3,23,,-17,63,No,2016-2020,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606202,4.3,percent,0.1,8.5,85,,6,164,No,2019-2023,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
"Workers who Walk to Work","This indicator shows the percentage of workers aged 16 years and over who get to work by walking.","Census Tract",06081606202,4.3,percent,1.4,7.2,94,,30,158,No,2018-2022,"American Community Survey 5-Year","The U.S. Census Bureau calculates 90% confidence intervals for American Community Survey estimates. Use caution when interpreting values with wide confidence intervals. Confidence intervals that are farther away from estimates in either direction indicate uncertainty due to small survey sample sizes. 
The U.S. Census Bureau does not recommend comparing overlapping 5-year periods since much of the data in each estimate are the same. Use caution when comparing estimates for census tracts over time as these geographies are redefined with each decennial census according to population changes.",,,,,,,,,,,,,
