"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081606600,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081606600,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081606700,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081606700,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081606800,1.8,percent,,,,,,,No,2019,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081606800,2.7,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081606800,0.1,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081606900,4.5,percent,,,,,,,No,2019,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081606900,13.6,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081606900,0.4,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607000,0.4,percent,,,,,,,No,2019,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607000,0.8,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607000,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607100,0.1,percent,,,,,,,No,2019,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607100,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607100,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607200,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607200,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607300,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607300,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607400,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607400,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607500,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607500,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607600,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607600,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607701,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607701,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607702,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607702,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607800,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607800,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607900,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081607900,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608001,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608001,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608002,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608002,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608004,0.0,percent,,,,,,,No,2019,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608004,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608004,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608013,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608013,0.1,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608023,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608023,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608100,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608100,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608200,0.6,percent,,,,,,,No,2019,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608200,0.5,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608200,0.6,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608300,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608300,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608400,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608400,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608501,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608501,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608502,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608502,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608600,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608600,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608700,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608700,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608800,0.9,percent,,,,,,,No,2019,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608800,1.8,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608800,0.6,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608900,0.7,percent,,,,,,,No,2019,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608900,1.4,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081608900,2.5,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081609000,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081609000,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081609100,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081609100,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081609201,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081609201,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081609202,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081609202,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081609300,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081609300,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081609400,0.0,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081609400,0.0,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081609500,0.1,percent,,,,,,,No,2019,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081609500,0.1,percent,,,,,,,No,2015,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081609500,0.1,percent,,,,,,,No,2010,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
"Low-Income and Low Access to a Grocery Store","This indicator shows the percentage of the total population in a county that is low income and living more than one mile from a supermarket or large grocery store if in an urban area, and more than 10 miles from a supermarket or large grocery store if in a rural area.","Census Tract",06081609601,2.2,percent,,,,,,,No,2019,"U.S. Department of Agriculture - Food Environment Atlas",,,,,,,,,,,,,,
