"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608200,8.7,percent,7.5,10.0,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608200,10.8,percent,9.4,12.5,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608300,8.9,percent,7.9,10.1,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608300,8.5,percent,7.1,10.0,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608300,7.3,percent,6.5,8.2,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608300,9.2,percent,8.3,10.4,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608400,10.6,percent,9.4,12.0,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608400,11.0,percent,9.2,12.9,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608400,9.6,percent,8.6,10.7,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608400,12.0,percent,10.8,13.4,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608501,12.9,percent,11.4,14.5,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608501,11.3,percent,9.4,13.4,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608501,10.0,percent,8.7,11.4,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608501,12.5,percent,10.9,14.3,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608502,10.7,percent,9.4,12.0,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608502,9.3,percent,7.8,11.0,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608502,8.1,percent,7.2,9.2,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608502,10.2,percent,9.0,11.6,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608600,11.5,percent,10.2,13.0,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608600,9.9,percent,8.3,11.8,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608600,8.6,percent,7.5,9.9,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608600,10.9,percent,9.6,12.4,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608700,9.5,percent,8.4,10.8,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608700,9.7,percent,8.0,11.6,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608700,8.6,percent,7.4,10.1,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608700,10.6,percent,9.0,12.4,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608800,8.9,percent,7.8,10.0,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608800,9.4,percent,7.7,11.4,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608800,8.3,percent,7.1,9.7,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608800,10.2,percent,8.7,12.0,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608900,12.1,percent,10.7,13.6,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608900,9.1,percent,7.5,10.8,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608900,8.0,percent,7.1,9.1,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081608900,9.8,percent,8.8,11.1,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609000,12.3,percent,10.9,13.8,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609000,11.3,percent,9.3,13.6,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609000,10.2,percent,8.7,12.0,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609000,12.1,percent,10.4,14.2,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609100,11.5,percent,10.2,13.0,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609100,9.7,percent,8.2,11.6,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609100,8.6,percent,7.6,9.8,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609100,10.9,percent,9.5,12.5,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609201,8.7,percent,7.7,9.9,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609201,9.1,percent,7.4,11.2,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609201,8.1,percent,6.9,9.6,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609201,9.8,percent,8.5,11.5,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609202,13.6,percent,12.1,15.2,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609202,11.1,percent,9.1,13.4,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609202,9.9,percent,8.6,11.6,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609202,12.1,percent,10.4,14.0,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609300,9.3,percent,8.2,10.6,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609300,9.4,percent,7.7,11.3,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609300,8.4,percent,7.3,9.7,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609300,10.2,percent,8.8,12.0,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609400,8.6,percent,7.6,9.8,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609400,8.7,percent,7.1,10.7,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609400,7.7,percent,6.6,9.2,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609400,9.5,percent,8.1,11.2,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609500,11.0,percent,9.6,12.4,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Self-Reported General Health Assessment: Poor or Fair","This indicator shows the percentage of adults who answered poor or fair to: ""How is your general health?""","Census Tract",06081609500,8.2,percent,6.8,9.9,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
